Rupicapra rupicapra	primary diet	leaves of herbaceous plants
Rupicapra rupicapra	primary diet	leaves of woody plants
Rupicapra rupicapra	primary diet	leaves
Rupicapra rupicapra	trophic level	herbivore
Rupicapra rupicapra	primary diet	plants
Rupicapra rupicapra	Biogeographic realm	the Palearctic
Rupicapra rupicapra	ecoregion	Eastern Mediterranean conifer-sclerophyllous-broadleaf forests
Rupicapra rupicapra	ecoregion	Pontic steppe
Rupicapra rupicapra	ecoregion	Italian sclerophyllous and semi-deciduous forests
Rupicapra rupicapra	ecoregion	Illyrian deciduous forests
Rupicapra rupicapra	ecoregion	Pindus Mountains mixed forests
Rupicapra rupicapra	ecoregion	Northeastern Spain and Southern France Mediterranean forests
Rupicapra rupicapra	ecoregion	Mesopotamian shrub desert
Rupicapra rupicapra	ecoregion	Azerbaijan shrub desert and steppe
Rupicapra rupicapra	ecoregion	Central Anatolian deciduous forests
Rupicapra rupicapra	ecoregion	Central European mixed forests
Rupicapra rupicapra	ecoregion	Balkan mixed forests
Rupicapra rupicapra	ecoregion	Caucasus mixed forests
Rupicapra rupicapra	ecoregion	Pannonian mixed forests
Rupicapra rupicapra	ecoregion	Po Basin mixed forests
Rupicapra rupicapra	ecoregion	Dinaric Mountains mixed forests
Rupicapra rupicapra	ecoregion	Euxine-Colchic broadleaf forests
Rupicapra rupicapra	ecoregion	Alps conifer and mixed forests
Rupicapra rupicapra	ecoregion	Carpathian montane forests
Rupicapra rupicapra	ecoregion	Rodope montane mixed forests
Rupicapra rupicapra	ecoregion	Western European broadleaf forests
Rupicapra rupicapra	ecoregion	Eastern Anatolian montane steppe
Rupicapra rupicapra	ecoregion	Middle East steppe
Rupicapra rupicapra	ecoregion	Northern Anatolian conifer and deciduous forests
Rupicapra rupicapra	ecoregion	Central Anatolian steppe
Rupicapra rupicapra	geographic distribution includes	Italy
Rupicapra rupicapra	native range includes	Switzerland
Rupicapra rupicapra	native range includes	Russia
Rupicapra rupicapra	native range includes	Azerbaijan
Rupicapra rupicapra	native range includes	Bosnia & Herzegovina
Rupicapra rupicapra	geographic distribution includes	Germany
Rupicapra rupicapra	geographic distribution includes	Montenegro
Rupicapra rupicapra	introduced range includes	Czech Republic
Rupicapra rupicapra	geographic distribution includes	Czech Republic
Rupicapra rupicapra	geographic distribution includes	Switzerland
Rupicapra rupicapra	geographic distribution includes	Poland
Rupicapra rupicapra	geographic distribution includes	Macedonia
Rupicapra rupicapra	introduced range includes	Argentina
Rupicapra rupicapra	geographic distribution includes	France
Rupicapra rupicapra	geographic distribution includes	Croatia
Rupicapra rupicapra	geographic distribution includes	Georgia
Rupicapra rupicapra	native range includes	Italy
Rupicapra rupicapra	native range includes	Greece
Rupicapra rupicapra	native range includes	Croatia
Rupicapra rupicapra	native range includes	Yugoslavia
Rupicapra rupicapra	geographic distribution includes	Russia
Rupicapra rupicapra	geographic distribution includes	Serbia
Rupicapra rupicapra	geographic distribution includes	Bosnia & Herzegovina
Rupicapra rupicapra	geographic distribution includes	New Zealand
Rupicapra rupicapra	geographic distribution includes	Albania
Rupicapra rupicapra	geographic distribution includes	Azerbaijan
Rupicapra rupicapra	native range includes	Slovenia
Rupicapra rupicapra	geographic distribution includes	Argentina
Rupicapra rupicapra	native range includes	Albania
Rupicapra rupicapra	geographic distribution includes	Yugoslavia
Rupicapra rupicapra	geographic distribution includes	Romania
Rupicapra rupicapra	geographic distribution includes	Slovenia
Rupicapra rupicapra	native range includes	Montenegro
Rupicapra rupicapra	geographic distribution includes	Bulgaria
Rupicapra rupicapra	native range includes	Macedonia
Rupicapra rupicapra	native range includes	Austria
Rupicapra rupicapra	native range includes	Germany
Rupicapra rupicapra	geographic distribution includes	Greece
Rupicapra rupicapra	native range includes	France
Rupicapra rupicapra	geographic distribution includes	Slovakia
Rupicapra rupicapra	native range includes	Slovakia
Rupicapra rupicapra	native range includes	Bulgaria
Rupicapra rupicapra	native range includes	Georgia
Rupicapra rupicapra	introduced range includes	New Zealand
Rupicapra rupicapra	native range includes	Poland
Rupicapra rupicapra	native range includes	Romania
Rupicapra rupicapra	geographic distribution includes	Austria
Rupicapra rupicapra	native range includes	Serbia
Rupicapra rupicapra	conservation status	least concern
Rupicapra rupicapra	habitat is	terrestrial habitat
Rupicapra rupicapra	geographic distribution includes	Belgium
Rupicapra rupicapra	geographic distribution includes	Hungary
Rupicapra rupicapra	geographic distribution includes	Kosovo
Rupicapra rupicapra	geographic distribution includes	Turkey
Oxydactylus lulli	first appearance (million years ago)	30.8
Oxydactylus lulli	last appearance (million years ago)	20.43
Oxydactylus lulli	ecomorphological guild	fossorial and/or ground dwelling only
Oxydactylus lulli	skeletal tissue composition	hydroxylapatite
Oxydactylus lulli	habitat includes	terrestrial habitat
Oxydactylus lulli	last appearance	Burdigalian Age
Oxydactylus lulli	trophic guild	browser
Oxydactylus lulli	first appearance	Oligocene Epoch
Oxydactylus lulli	extinction status	extinct
Oxydactylus lulli	motility	actively mobile
Oxydactylus lulli	geographic distribution includes	United States
Lama intermedia	first appearance (million years ago)	2.588
Lama intermedia	last appearance (million years ago)	0.781
Lama intermedia	last appearance	Calabrian Age
Lama intermedia	habitat includes	terrestrial habitat
Lama intermedia	ecomorphological guild	fossorial and/or ground dwelling only
Lama intermedia	motility	actively mobile
Lama intermedia	skeletal tissue composition	hydroxylapatite
Lama intermedia	extinction status	extinct
Lama intermedia	first appearance	Gelasian Age
Lama intermedia	trophic guild	browser
Lama intermedia	trophic guild	grazer
Lama intermedia	geographic distribution includes	France
Platalearostrum hoekmani	first appearance (million years ago)	3.6
Platalearostrum hoekmani	last appearance (million years ago)	0.781
Platalearostrum hoekmani	first appearance	Piacenzian Age
Platalearostrum hoekmani	reproduction	viviparous
Platalearostrum hoekmani	extinction status	extinct
Platalearostrum hoekmani	last appearance	Calabrian Age
Platalearostrum hoekmani	motility	actively mobile
Platalearostrum hoekmani	trophic guild	piscivore
Platalearostrum hoekmani	trophic level	carnivore
Platalearostrum hoekmani	habitat includes	marine habitat
Platalearostrum hoekmani	skeletal tissue composition	hydroxylapatite
Platalearostrum hoekmani	habitat includes	freshwater habitat
Phocageneus venustus	first appearance (million years ago)	23.03
Phocageneus venustus	last appearance (million years ago)	13.82
Phocageneus venustus	motility	actively mobile
Phocageneus venustus	skeletal tissue composition	hydroxylapatite
Phocageneus venustus	first appearance	Aquitanian Age
Phocageneus venustus	extinction status	extinct
Phocageneus venustus	last appearance	Langhian Age
Phocageneus venustus	habitat includes	freshwater habitat
Phocageneus venustus	trophic level	carnivore
Phocageneus venustus	habitat includes	marine habitat
Phocageneus venustus	reproduction	viviparous
Phocageneus venustus	geographic distribution includes	United States
Phocageneus venustus	geographic distribution includes	North Atlantic
Cephalorhynchus heavisidii	body mass (g)	39999.99
Cephalorhynchus heavisidii	body mass (g)	9174.84
Cephalorhynchus heavisidii	longitude (degrees)	11.4
Cephalorhynchus heavisidii	latitude (degrees)	-34.3833
Cephalorhynchus heavisidii	longitude (degrees)	18.8167
Cephalorhynchus heavisidii	latitude (degrees)	-17.15
Cephalorhynchus heavisidii	habitat includes	tropical
Cephalorhynchus heavisidii	habitat includes	coastal
Cephalorhynchus heavisidii	habitat includes	aquatic
Cephalorhynchus heavisidii	habitat includes	marine
Cephalorhynchus heavisidii	habitat includes	saline water
Cephalorhynchus heavisidii	habitat includes	beach
Cephalorhynchus heavisidii	geographic distribution includes	South Atlantic
Cephalorhynchus heavisidii	geographic distribution includes	South Africa
Cephalorhynchus heavisidii	conservation status	data deficient
Cephalorhynchus heavisidii	habitat is	marine habitat
Cervus nippon mandarinus	habitat includes	forest
Ancodon parvus	geographic distribution includes	Egypt
Merychyus arenarum	first appearance (million years ago)	30.8
Merychyus arenarum	last appearance (million years ago)	5.333
Merychyus arenarum	habitat includes	terrestrial habitat
Merychyus arenarum	motility	actively mobile
Merychyus arenarum	skeletal tissue composition	hydroxylapatite
Merychyus arenarum	extinction status	extinct
Merychyus arenarum	trophic level	herbivore
Merychyus arenarum	ecomorphological guild	fossorial and/or ground dwelling only
Merychyus arenarum	first appearance	Oligocene Epoch
Merychyus arenarum	last appearance	Miocene Epoch
Merychyus arenarum	geographic distribution includes	United States
Mauicetus lophocephalus	geographic distribution includes	New Zealand
Anthracokeryx dawsoni	last appearance (million years ago)	37.2
Anthracokeryx dawsoni	first appearance (million years ago)	48.6
Anthracokeryx dawsoni	skeletal tissue composition	hydroxylapatite
Anthracokeryx dawsoni	habitat includes	terrestrial habitat
Anthracokeryx dawsoni	ecomorphological guild	amphibious
Anthracokeryx dawsoni	extinction status	extinct
Anthracokeryx dawsoni	motility	actively mobile
Anthracokeryx dawsoni	last appearance	Priabonian Age
Anthracokeryx dawsoni	first appearance	Ypresian Age
Anthracokeryx dawsoni	trophic level	herbivore
Orcinus orca	water phosphate concentration (µmol/L)	2.135
Orcinus orca	water depth (m)	2450
Orcinus orca	water O2 saturation (percent)	110.17
Orcinus orca	water phosphate concentration (µmol/L)	0.053
Orcinus orca	water nitrate concentration (µmol/L)	0.042
Orcinus orca	water temperature (degrees Celsius)	-1.693
Orcinus orca	water O2 saturation (percent)	85.077
Orcinus orca	latitude (degrees)	73.6333
Orcinus orca	longitude (degrees)	179.333
Orcinus orca	water dissolved O2 concentration (mL/L)	8.967
Orcinus orca	water nitrate concentration (µmol/L)	30.376
Orcinus orca	water salinity (PSU)	36.842
Orcinus orca	water silicate concentration (µmol/L)	83.019
Orcinus orca	water temperature (degrees Celsius)	29.197
Orcinus orca	water dissolved O2 concentration (mL/L)	4.513
Orcinus orca	longitude (degrees)	-173.976
Orcinus orca	water silicate concentration (µmol/L)	0.537
Orcinus orca	water salinity (PSU)	27.525
Orcinus orca	water depth (m)	0
Orcinus orca	latitude (degrees)	-77.3
Orcinus orca	weight (g)	180000
Orcinus orca	Body Temperature (kelvin)	309.15
Orcinus orca	litters per year (/year)	0.2
Orcinus orca	weight (g)	3.99E+06
Orcinus orca	onset of fertility (days)	3780
Orcinus orca	onset of fertility (days)	4930
Orcinus orca	weaning age (days)	471
Orcinus orca	mortality rate doubling time (years)	14
Orcinus orca	total life span (years)	90
Orcinus orca	inter-birth interval (days)	1096
Orcinus orca	prenatal development duration (days)	435
Orcinus orca	weaning age (days)	415.76
Orcinus orca	onset of fertility (days)	4989.76
Orcinus orca	body length (VT) (mm)	2374.99
Orcinus orca	body mass (g)	158745.07
Orcinus orca	total life span (months)	1200
Orcinus orca	inter-birth interval (days)	1825
Orcinus orca	home range (km^2)	112249.72
Orcinus orca	home range (km^2)	79244.72
Orcinus orca	gestation period duration (days)	456.25
Orcinus orca	age at first birth (days)	5456.75
Orcinus orca	body length (VT) (mm)	8652.639999999999
Orcinus orca	body mass (g)	5628758.66
Orcinus orca	habitat includes	marine
Orcinus orca	habitat includes	temperate
Orcinus orca	habitat includes	beach
Orcinus orca	habitat includes	coastal
Orcinus orca	habitat includes	aquatic
Orcinus orca	habitat includes	tropical
Orcinus orca	habitat includes	terrestrial
Orcinus orca	habitat includes	iceberg
Orcinus orca	habitat includes	ice sheet
Orcinus orca	habitat includes	river mouth
Orcinus orca	habitat includes	saline water
Orcinus orca	geographic distribution includes	Russia
Orcinus orca	geographic distribution includes	Japan
Orcinus orca	geographic distribution includes	Canada
Orcinus orca	geographic distribution includes	Norway
Orcinus orca	geographic distribution includes	Denmark
Orcinus orca	habitat is	marine habitat
Orcinus orca	conservation status	data deficient
Orcinus orca	geographic distribution includes	gazetteer php p details id australia
Orcinus orca	trophic level	carnivore
Orcinus orca	geographic distribution includes	Arafura Sea
Orcinus orca	geographic distribution includes	Argentina
Orcinus orca	geographic distribution includes	Bay of Biscay
Orcinus orca	geographic distribution includes	Bass Strait
Orcinus orca	geographic distribution includes	Coral Sea
Orcinus orca	geographic distribution includes	Iceland
Orcinus orca	geographic distribution includes	Ecuador
Orcinus orca	geographic distribution includes	France
Orcinus orca	geographic distribution includes	Falkland Islands
Orcinus orca	geographic distribution includes	Mexico
Orcinus orca	geographic distribution includes	Ireland
Orcinus orca	geographic distribution includes	New Zealand
Orcinus orca	geographic distribution includes	Northwestern Passages
Orcinus orca	geographic distribution includes	Sweden
Orcinus orca	geographic distribution includes	South Africa
Orcinus orca	geographic distribution includes	Tasman Sea
Orcinus orca	geographic distribution includes	Gulf of California
Orcinus orca	geographic distribution includes	Gulf of Alaska
Orcinus orca	geographic distribution includes	Bering Sea
Orcinus orca	geographic distribution includes	Sea of Japan
Orcinus orca	geographic distribution includes	Labrador Sea
Orcinus orca	geographic distribution includes	Gulf of St Lawrence
Orcinus orca	geographic distribution includes	Bay of Fundy
Orcinus orca	geographic distribution includes	Gulf of Mexico
